"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "probeset"
"Os.17416.1.S1_at" 15.8367219302326 3.81326168966072 11.8600520151442 1.46785089231268e-20 4.01852194192206e-19 35.2727715042282 "Os.17416.1.S1_at"
"Os.11107.1.S1_at" 15.8292630783681 5.87277109731075 7.10698857779993 2.03686085763343e-10 3.54501515719506e-09 11.9582434553026 "Os.11107.1.S1_at"
"OsAffx.4161.1.S1_at" 15.762153087911 7.70601908413984 8.44754034410126 3.04727515468006e-13 6.15916671101977e-12 18.4243427849291 "OsAffx.4161.1.S1_at"
"Os.7451.1.S1_at" 15.7583851362061 2.5341477688827 39.6626492415612 1.32468783348162e-61 2.08255444550252e-59 130.271573310293 "Os.7451.1.S1_at"
"Os.6205.2.S1_at" 15.7420670002478 1.73785939322585 16.7959531627579 2.02713824521705e-30 7.9945874080443e-29 58.0730387836783 "Os.6205.2.S1_at"
"Os.18513.1.S1_at" 15.739301327048 2.41959429334702 46.8304152858207 3.10540864394071e-68 7.15640798420104e-66 145.575450697302 "Os.18513.1.S1_at"
"Os.17566.1.S1_at" 15.7326134998394 2.36791540509976 37.7987213858952 1.05032240299393e-59 1.46285437205334e-57 125.882249884651 "Os.17566.1.S1_at"
"Os.55674.1.S1_at" 15.7071926823797 0.931218485684031 17.0532973835999 6.7306454007191e-31 2.70082443625219e-29 59.1816294262899 "Os.55674.1.S1_at"
"Os.12393.2.S1_s_at" 15.7021823680917 3.33762802279517 12.8054797760863 1.53815246545225e-22 4.48943360999902e-21 39.844913657835 "Os.12393.2.S1_s_at"
"Os.17502.1.S1_at" 15.6831115766839 1.76911346700819 55.5509705252861 3.79914940828404e-75 1.40260489103166e-72 161.489607719992 "Os.17502.1.S1_at"
"Os.11724.2.S2_s_at" 15.6453502525689 2.61375262392899 17.689121556264 4.5779502418144e-32 1.92166745263931e-30 61.8846923449526 "Os.11724.2.S2_s_at"
"Os.10600.1.S1_a_at" 15.6120341232944 4.10040585932499 6.99754767000602 3.42351791747512e-10 5.88873816368578e-09 11.4436796703316 "Os.10600.1.S1_a_at"
"Os.8213.1.S1_at" 15.611750372256 2.46944441121959 26.0674282684338 1.64155387597362e-45 1.16868045299154e-43 93.0305310515244 "Os.8213.1.S1_at"
"Os.10975.1.S1_at" 15.6004332491814 2.21305615550266 46.2614580674493 9.62715209563336e-68 2.15488939158848e-65 144.442380700571 "Os.10975.1.S1_at"
"Os.2407.1.S1_at" 15.5848187938402 14.1815654965264 3.14131289489963 0.00223246541867395 0.0162361635810328 -3.81463964875435 "Os.2407.1.S1_at"
"Os.20144.1.S1_a_at" 15.4751588337367 1.2045040559903 39.5260488397553 1.81383381380844e-61 2.797887416773e-59 129.956211153367 "Os.20144.1.S1_a_at"
"Os.8539.1.S1_at" 15.4513207174897 7.93577596735998 13.507589802675 5.51645460027024e-24 1.7129069148956e-22 43.1852662426739 "Os.8539.1.S1_at"
"Os.30568.1.S1_at" 15.4443302078147 1.86609471676386 22.9981315611085 5.61824538390917e-41 3.29638196952429e-39 82.5263219861574 "Os.30568.1.S1_at"
"Os.12592.1.S1_at" 15.4367177848054 37.4777394278898 3.27465790234916 0.00146899125436976 0.0113431553861593 -3.4242067966828 "Os.12592.1.S1_at"
"Os.6173.1.S1_at" 15.4315242906461 9.20976701289046 9.27230920557609 5.1523461441069e-15 1.12887333501773e-13 22.4941056279105 "Os.6173.1.S1_at"
"Os.7994.1.S1_at" 15.4189313887694 2.39708039316058 26.4117270332013 5.39030680771564e-46 3.91032345436585e-44 94.1508050863104 "Os.7994.1.S1_at"
"Os.50951.1.S1_at" 15.4174119991432 2.91501913826787 30.2411922436994 4.54044973378364e-51 4.32790841568062e-49 105.902374469435 "Os.50951.1.S1_at"
"Os.27650.1.S1_at" 15.3523203301454 0.85483364849442 79.2486389641075 9.78226069916083e-90 1.05910506309292e-86 194.851034280154 "Os.27650.1.S1_at"
"Os.11795.1.S1_s_at" 15.3190204388295 3.17833675356 14.0832739112267 3.750946358447e-25 1.21878144926617e-23 45.884722461479 "Os.11795.1.S1_s_at"
"Os.15183.1.S1_at" 15.3004406914528 2.39266288649709 27.0533674220336 6.96541612244516e-47 5.26600142210999e-45 96.2091565608426 "Os.15183.1.S1_at"
"Os.9074.1.S1_s_at" 15.2926934851534 3.64214743192588 10.458844177605 1.43049951020601e-17 3.49744025967794e-16 28.378976011466 "Os.9074.1.S1_s_at"
"Os.140.3.S1_x_at" 15.2888957665889 7.82445739695669 3.25030644564058 0.00158705262731649 0.0121165851331393 -3.49648298806881 "Os.140.3.S1_x_at"
"Os.2685.1.S1_at" 15.2885594321498 19.6679636186364 3.57398490099832 0.00055068111084302 0.00477184891307674 -2.50119778537342 "Os.2685.1.S1_at"
"Os.24834.1.S1_at" 15.2690723558264 0.758697383010569 74.7601466288037 2.5049325197395e-87 2.08315996880713e-84 189.372228238039 "Os.24834.1.S1_at"
"Os.12048.1.S1_at" 15.2658042649988 8.92079380352968 3.34997274722924 0.0011537986029327 0.00918142718533961 -3.19794811747034 "Os.12048.1.S1_at"
"Os.4387.1.S1_at" 15.2554080714253 12.437214421686 4.7629515198516 6.70801998146821e-06 8.13783514961118e-05 1.73089322120007 "Os.4387.1.S1_at"
"OsAffx.15190.1.S1_at" 15.2324961897859 1.10655978910299 49.5092402397991 1.77756533031928e-70 4.65754583490325e-68 150.743172258674 "OsAffx.15190.1.S1_at"
"Os.9021.1.S1_at" 15.2231140179507 3.41109990664703 46.1675103148331 1.16189567412944e-67 2.56430375280367e-65 144.254039446441 "Os.9021.1.S1_at"
"Os.9773.1.S1_at" 15.2204679611282 2.70760454516458 19.9057616290266 5.79256949127048e-36 2.79318674410154e-34 70.9123657172818 "Os.9773.1.S1_at"
"Os.20857.1.S1_at" 15.1813995225232 3.70231207229526 18.1479663769106 6.79235673530393e-33 2.934932335732e-31 63.8036522166492 "Os.20857.1.S1_at"
"Os.19814.1.S1_at" 15.1734127114569 19.4060504306022 2.90797180016776 0.00451267598309247 0.0293820328242288 -4.46572260525845 "Os.19814.1.S1_at"
"Os.50976.1.S1_at" 15.117528137156 1.9403046426756 29.2641369105049 7.96575175506732e-50 7.08667856138408e-48 103.021764488732 "Os.50976.1.S1_at"
"Os.6385.1.S1_at" 15.1152025237807 18.3288774184041 5.53705331096591 2.6425941931856e-07 3.71933627651156e-06 4.8872412809954 "Os.6385.1.S1_at"
"Os.17625.1.S1_at" 15.1042845702878 3.66369624600148 27.7468772710318 7.95238587566363e-48 6.30281500438302e-46 98.3919318823549 "Os.17625.1.S1_at"
"Os.7861.2.S1_s_at" 15.0957149172052 1.51861873927516 39.1813743192343 4.02569928415516e-61 6.06306237069269e-59 129.156123954947 "Os.7861.2.S1_s_at"
"Os.46071.1.S1_at" 15.088757769184 1.14642279590812 43.995626687361 9.92491348630274e-66 1.95038145777748e-63 139.797978568589 "Os.46071.1.S1_at"
"OsAffx.4648.1.S1_at" 15.0671278974231 2.67369567612242 30.1384354620082 6.11511359771838e-51 5.7808475859024e-49 105.603004288665 "OsAffx.4648.1.S1_at"
"Os.12096.3.S1_a_at" 15.0332838106681 10.0211800173514 6.83973385356462 7.20846164548845e-10 1.21336446506723e-08 10.7063386268757 "Os.12096.3.S1_a_at"
"Os.27831.1.S1_at" 14.9872825197709 2.04655426204016 39.4044378243414 2.40135537291095e-61 3.68434689861969e-59 129.67463228199 "Os.27831.1.S1_at"
"Os.9829.1.S1_at" 14.9488928775385 7.08143535656711 5.35041038578733 5.8920373404549e-07 8.00039958991915e-06 4.10199980841002 "Os.9829.1.S1_at"
"Os.14870.1.S1_at" 14.9246536121186 3.42476628052501 17.3171165770775 2.19268434229079e-31 8.99361064541318e-30 60.309406678987 "Os.14870.1.S1_at"
"OsAffx.24834.1.S1_x_at" 14.9224376680104 3.46399113111766 28.3709758399712 1.1693261018673e-48 9.626724587855e-47 100.320054089908 "OsAffx.24834.1.S1_x_at"
"Os.8557.1.S1_at" 14.913334374513 1.99680460500046 13.2111423689533 2.23429884521415e-23 6.72304857556782e-22 41.781093749957 "Os.8557.1.S1_at"
"Os.11573.7.A1_x_at" 14.8861638624339 2.86769203395936 11.9888546693927 7.85110384792204e-21 2.17009653661591e-19 35.9001467593245 "Os.11573.7.A1_x_at"
"Os.21210.1.S1_at" 14.8849372010401 2.6737666726358 30.7296952622411 1.11486248221264e-51 1.09169008454481e-49 107.314306126351 "Os.21210.1.S1_at"
"Os.12264.1.S1_a_at" 14.8741420704965 15.9324535504398 4.36762218901368 3.1567009959286e-05 0.000349551942393622 0.231937690795048 "Os.12264.1.S1_a_at"
"Os.35524.1.S2_at" 14.8733389023979 0.862294686862479 43.352464018789 3.84896022544625e-65 7.26516564659726e-63 138.439470056714 "Os.35524.1.S2_at"
"Os.3985.1.S1_at" 14.8679758769606 1.02589656072175 41.7155557599683 1.31742513221338e-63 2.30477100416672e-61 134.896973027179 "Os.3985.1.S1_at"
"Os.46160.2.S1_x_at" 14.8348571104099 2.6662796974622 10.8502310427563 2.06841416214515e-18 5.20112802156938e-17 30.3148374391398 "Os.46160.2.S1_x_at"
"Os.12766.1.S1_at" 14.8343320046613 3.37953034728114 10.9142879065548 1.50829599197357e-18 3.80602641211203e-17 30.6310751501349 "Os.12766.1.S1_at"
"Os.26688.1.S3_s_at" 14.8235008894465 14.5405649876097 5.01832212090248 2.37260025012191e-06 3.04710267574967e-05 2.74185387906189 "Os.26688.1.S3_s_at"
"Os.12082.1.S1_at" 14.7737929521973 1.6796718496208 13.8970748889238 8.9117759420122e-25 2.87774635399293e-23 45.0156645785912 "Os.12082.1.S1_at"
"OsAffx.32212.1.S1_x_at" 14.7624563710042 2.37766024811226 21.6132105603667 8.6348736408818e-39 4.60917506289376e-37 77.4604632202843 "OsAffx.32212.1.S1_x_at"
"Os.5423.1.S1_at" 14.7564459815865 17.8677113935934 5.51752803267155 2.87556282897469e-07 4.02943946891882e-06 4.80443141890612 "Os.5423.1.S1_at"
"Os.22674.1.S1_at" 14.7551681885923 1.22463416678207 47.0709931892126 1.93191228712785e-68 4.52477513714164e-66 146.05070570678 "Os.22674.1.S1_at"
"Os.5054.1.S1_at" 14.7471508499559 1.5624126610175 54.1807792558618 3.9415889356824e-74 1.32266816553993e-71 159.153840724816 "Os.5054.1.S1_at"
"Os.12608.1.S1_at" 14.7363677965165 1.18072281437239 37.4121465256439 2.66365310163795e-59 3.67417649707184e-57 124.947933768076 "Os.12608.1.S1_at"
"Os.49731.1.S1_s_at" 14.6512192022402 7.61251882688992 7.45051279473247 3.9361522799358e-11 7.12505647089198e-10 13.588946398163 "Os.49731.1.S1_s_at"
"Os.19061.1.S1_at" 14.6127939744191 0.666497461414727 94.9418946714129 3.18153465953565e-97 5.88912328495079e-94 211.784701340577 "Os.19061.1.S1_at"
"Os.17540.1.S1_at" 14.6052931565465 7.22320969700247 9.14108460142916 9.87860531545809e-15 2.13665333664386e-13 21.8442478361825 "Os.17540.1.S1_at"
"Os.13493.1.S1_s_at" 14.5766812696443 1.83874624560137 41.5362263663121 1.95476869109171e-63 3.39904657673407e-61 134.501222385823 "Os.13493.1.S1_s_at"
"Os.22840.1.A1_at" 14.571649298323 1.13243493419273 26.5250248229389 3.74548322970144e-46 2.75102244283197e-44 94.5170225252108 "Os.22840.1.A1_at"
"Os.28404.1.A1_at" 14.5520333623365 2.26883929225119 35.581794774003 2.45353301413628e-57 3.07398758552768e-55 120.405687806301 "Os.28404.1.A1_at"
"Os.13497.1.S2_at" 14.5494962308877 9.83187748658404 4.70911056294042 8.31999302069546e-06 9.95865330649868e-05 1.52188494387665 "Os.13497.1.S2_at"
"OsAffx.27330.1.S1_s_at" 14.4940448463278 7.44710895925114 9.82110222595619 3.37900934282102e-16 7.74029198042938e-15 25.2161215870852 "OsAffx.27330.1.S1_s_at"
"Os.16704.1.S1_at" 14.4841394468153 6.03217869886998 9.07360990725368 1.3803111377679e-14 2.96536928893289e-13 21.5103484243264 "Os.16704.1.S1_at"
"Os.20078.1.S1_at" 14.4685246780533 0.803149490843582 35.6845537858172 1.8933217253206e-57 2.3930085295671e-55 120.666037698801 "Os.20078.1.S1_at"
"Os.23296.1.S1_x_at" 14.4344739417153 0.886922856824078 71.6658079581265 1.38651631905487e-85 1.00710227113932e-82 185.398586889995 "Os.23296.1.S1_x_at"
"Os.12092.2.S1_a_at" 14.428039666066 2.2506842301986 16.4238486741589 1.01321819587739e-29 3.87087127269215e-28 56.4552604187649 "Os.12092.2.S1_a_at"
"Os.47706.1.S1_at" 14.4058251832715 2.60158886856908 8.4866893199135 2.51281383686897e-13 5.09866632203731e-12 18.6165000197405 "Os.47706.1.S1_at"
"Os.7067.1.S1_at" 14.4028501240896 2.82351957256908 35.5348767948927 2.76236611910868e-57 3.45337892476458e-55 120.286599568311 "Os.7067.1.S1_at"
"Os.10253.1.S1_at" 14.3924408521766 3.20549059794092 13.8252558017948 1.24562566598042e-24 3.98197726826121e-23 44.679412430564 "Os.10253.1.S1_at"
"Os.10311.2.A1_x_at" 14.3892672367649 1.57133346873464 34.7576183551831 2.00847891409014e-56 2.43658640694123e-54 118.293682168953 "Os.10311.2.A1_x_at"
"Os.12861.1.S1_at" 14.3634209114493 4.27753485810393 18.2550091018708 4.3688004781695e-33 1.8962973452218e-31 64.2475122802697 "Os.12861.1.S1_at"
"Os.10470.1.S1_s_at" 14.3399185215363 2.15100543048118 38.4366798611038 2.30247527974614e-60 3.29477896514696e-58 127.405814662845 "Os.10470.1.S1_s_at"
"Os.14813.1.S1_at" 14.3222527326707 3.62800534877921 21.6539601396666 7.42317565343039e-39 3.97718641778845e-37 77.6125916364899 "Os.14813.1.S1_at"
"Os.17754.1.S1_at" 14.3067914802924 3.48990277036645 21.4828898126537 1.40220984879884e-38 7.42265733798665e-37 76.972668975814 "Os.17754.1.S1_at"
"OsAffx.19111.1.S1_s_at" 14.2859853470749 3.79130539379619 11.9779522175586 8.2777000027864e-21 2.28690891458781e-19 35.8470934456293 "OsAffx.19111.1.S1_s_at"
"Os.33773.1.S1_at" 14.2762437312745 1.29026464765588 22.2674443195017 7.79469839200497e-40 4.35940919230048e-38 79.8801641579945 "Os.33773.1.S1_at"
"Os.8104.1.S2_a_at" 14.266123370637 10.6662608799992 3.92383519012652 0.000163175537718968 0.00159893078985482 -1.3450475575915 "Os.8104.1.S2_a_at"
"Os.7714.1.S1_at" 14.2300207676282 2.40120855949862 22.4115927293474 4.61805348862173e-40 2.61592443518354e-38 80.4068486008187 "Os.7714.1.S1_at"
"Os.53773.1.S1_s_at" 14.1959976311656 2.53028786428173 26.077772200408 1.58728433338298e-45 1.13144782134388e-43 93.0643509194774 "Os.53773.1.S1_s_at"
"Os.12141.1.S1_at" 14.1772708857627 4.68097774333091 16.6243286833622 4.24862209082454e-30 1.65060550315297e-28 57.3290522239649 "Os.12141.1.S1_at"
"Os.5401.1.S1_at" 14.1609701657649 2.79130270509205 18.3455887737135 3.01070531494826e-33 1.31476630427976e-31 64.6219849316441 "Os.5401.1.S1_at"
"Os.56119.1.S1_at" 14.1474526706505 0.860246752815721 15.0850379581227 3.82717818659609e-27 1.32936524638775e-25 50.4908145985974 "Os.56119.1.S1_at"
"Os.8789.1.S1_at" 14.1445857306024 3.54944346080828 9.51549233468183 1.54091705571871e-15 3.43248845074732e-14 23.699716360186 "Os.8789.1.S1_at"
"Os.18490.1.S1_x_at" 14.1364200618263 1.00225192316672 39.3691991119887 2.60512836819717e-61 3.97573074531622e-59 129.592895101718 "Os.18490.1.S1_x_at"
"OsAffx.12379.1.S1_at" 14.122544004321 0.988084718935552 44.5574585898063 3.08238472005105e-66 6.22793661992849e-64 140.969843156006 "OsAffx.12379.1.S1_at"
"Os.11573.2.A1_a_at" 14.1050738316359 2.08298572060426 16.9680965718068 9.68680331860303e-31 3.86273904119583e-29 58.8155290469797 "Os.11573.2.A1_a_at"
"Os.6876.1.S1_at" 14.1031205668478 8.77685072757716 4.39310509723535 2.86343779090621e-05 0.000319048130714137 0.32599481505401 "Os.6876.1.S1_at"
"Os.14444.1.S1_at" 14.0374800075482 0.907559229134271 47.039959681109 2.05363431276009e-68 4.79031073718697e-66 145.989527272779 "Os.14444.1.S1_at"
"Os.7864.1.S1_at" 14.0261276414278 1.84654565820529 27.0378007813508 7.31668955605233e-47 5.52429315928151e-45 96.159666012894 "Os.7864.1.S1_at"
"Os.8938.1.S1_at" 13.9249138971995 2.90473880057524 19.8027666988729 8.67299148245418e-36 4.16463261293879e-34 70.5063010515292 "Os.8938.1.S1_at"
"Os.27826.1.S1_at" 13.90998502267 2.30195776184842 21.2634991217737 3.18553824195088e-38 1.66326256050614e-36 76.1470777945321 "Os.27826.1.S1_at"
"Os.34757.1.S1_at" 13.9069074408307 1.90622588931673 29.7920705324414 1.67842458128063e-50 1.54841413702645e-48 104.587754898973 "Os.34757.1.S1_at"
"Os.5206.1.S1_at" 13.8690402816322 3.46879208165318 15.0305415726677 4.89602040227889e-27 1.69345052877376e-25 50.2433315730059 "Os.5206.1.S1_at"
"Os.7011.1.S1_at" 13.8638532457285 1.99666593084877 51.0505716767053 1.02318576576906e-71 2.9955329393551e-69 153.598556604611 "Os.7011.1.S1_at"
"Os.5332.1.S1_at" 13.8305368549028 2.12882636781818 47.4079207267813 9.9751796644703e-69 2.35696088910526e-66 146.712501669967 "Os.5332.1.S1_at"
"Os.4555.1.S1_at" 13.722685445247 3.38219982429484 8.10229996584943 1.66024930837049e-12 3.22506519339592e-11 16.7360857011564 "Os.4555.1.S1_at"
"Os.10122.1.S1_at" 13.6945442925058 1.42489884736292 23.8596502656565 2.72180676674454e-42 1.70505148350803e-40 85.5721881072737 "Os.10122.1.S1_at"
"Os.46071.1.S1_x_at" 13.6891556434818 1.05389528142161 44.2174427469961 6.24494136260601e-66 1.2442611988509e-63 140.26227733479 "Os.46071.1.S1_x_at"
"Os.25955.1.S1_at" 13.6731458577558 2.58215551372015 28.4628519919558 8.84278026165532e-49 7.35386111556965e-47 100.601067682888 "Os.25955.1.S1_at"
"Os.51473.2.S1_x_at" 13.6645549156171 1.53437798065468 26.574808523985 3.19299174839832e-46 2.35804700780685e-44 94.6775630547174 "Os.51473.2.S1_x_at"
"Os.11098.1.S1_at" 13.656935469289 4.85420606657357 7.39198810809241 5.21549278721679e-11 9.37579596228301e-10 13.309576537141 "Os.11098.1.S1_at"
"Os.27587.1.S1_at" 13.6516232701924 1.12676065659746 51.7539249401726 2.85545989011803e-72 8.53395830285171e-70 154.874525547224 "Os.27587.1.S1_at"
"Os.8567.1.S1_at" 13.6247230658724 12.4506162447014 2.98814561997923 0.0035581669462709 0.0240828893266002 -4.24671165505658 "Os.8567.1.S1_at"
"Os.19321.1.S1_at" 13.6097487946325 3.77814923274452 7.39047409114325 5.25356526535416e-11 9.43832442255956e-10 13.3023573624151 "Os.19321.1.S1_at"
"Os.52535.1.S1_x_at" 13.5867771364693 1.15980778283872 40.258501291828 3.40094122192937e-62 5.45119578761875e-60 131.635894337208 "Os.52535.1.S1_x_at"
"Os.38806.1.A1_x_at" 13.5387538713115 4.93923834690964 5.65458604957343 1.58455958630853e-07 2.2685927690009e-06 5.38888035619324 "Os.38806.1.A1_x_at"
"Os.12946.1.S1_at" 13.5222045393717 1.21213856364416 70.185649462461 1.00358333073593e-84 6.8556688909868e-82 183.43663930922 "Os.12946.1.S1_at"
"Os.9113.1.S1_a_at" 13.5199076167312 5.79979026518166 11.0393960728877 8.14520112676043e-19 2.08190615169607e-17 31.2481419509166 "Os.9113.1.S1_a_at"
"Os.14353.1.S1_s_at" 13.491812223326 2.9384937701995 18.7169876105236 6.61209948486523e-34 2.943487142285e-32 66.1466917177314 "Os.14353.1.S1_s_at"
"Os.41776.1.S1_at" 13.4861890460762 9.82314428179345 2.98036164657483 0.00364192000856637 0.0245455313520737 -4.26819269666887 "Os.41776.1.S1_at"
"Os.15243.1.S1_a_at" 13.4625558050243 0.782662441996021 91.7790521233312 8.11494812054663e-96 1.33043415158059e-92 208.616731114062 "Os.15243.1.S1_a_at"
"Os.5549.1.S1_at" 13.422226799587 8.13386484212727 2.81611350361107 0.005892709916383 0.0365828714077561 -4.71049128633815 "Os.5549.1.S1_at"
"Os.26592.3.S1_x_at" 13.4138004765727 6.59939208988226 5.25226378867769 8.93448762879035e-07 1.19366418885972e-05 3.69493181771772 "Os.26592.3.S1_x_at"
"Os.6371.1.S1_at" 13.4046614870937 3.53416389785675 30.6792483315721 1.28776102881055e-51 1.25457221316141e-49 107.169353134967 "Os.6371.1.S1_at"
"Os.37243.1.S1_at" 13.40446464717 2.34050790430261 7.46372154125296 3.69364152915066e-11 6.70298982371042e-10 13.6520815821615 "Os.37243.1.S1_at"
"Os.25613.1.A1_s_at" 13.4035779765659 2.33831232544664 10.9485970676214 1.27370057066988e-18 3.22397380441901e-17 30.8003740281781 "Os.25613.1.A1_s_at"
"Os.4954.1.S1_a_at" 13.3901213652009 3.04890204726945 25.6457848574336 6.51844451215512e-45 4.56148028044494e-43 91.6432620805912 "Os.4954.1.S1_a_at"
"Os.7934.1.S1_at" 13.3498425690607 6.70868412820396 7.65882984411725 1.43952994020643e-11 2.67151057661467e-10 14.5880354368171 "Os.7934.1.S1_at"
"Os.9292.1.S1_at" 13.3362284446934 0.976992206465995 60.9469941403831 6.24681465508501e-79 3.01222452553015e-76 170.177276091756 "Os.9292.1.S1_at"
"Os.2243.2.S1_at" 13.3264852490345 2.38677692444675 21.7734332376714 4.77018067609653e-39 2.58472622809982e-37 78.0575245694084 "Os.2243.2.S1_at"
"Os.5577.2.S1_a_at" 13.3201019871731 3.27300169558105 22.31324644298 6.59865589724576e-40 3.70493221815808e-38 80.0477646540613 "Os.5577.2.S1_a_at"
"Os.11188.1.S1_at" 13.3025464073462 16.4210642852288 3.308953307486 0.00131660079914698 0.0103096598057659 -3.32168547620927 "Os.11188.1.S1_at"
"Os.10359.1.S1_at" 13.3020885499252 8.18892800653883 5.09721938888665 1.71111190996841e-06 2.22848442164792e-05 3.06049890571797 "Os.10359.1.S1_at"
"Os.7589.1.S1_at" 13.2975619048026 3.7348799926926 10.9271482675228 1.41567321795247e-18 3.57387420116801e-17 30.6945413521551 "Os.7589.1.S1_at"
"OsAffx.32317.1.S1_at" 13.2846436436861 2.86910644897833 11.7179792824872 2.93164557916057e-20 7.92013590505612e-19 34.5792870043572 "OsAffx.32317.1.S1_at"
"Os.5193.1.S1_at" 13.2605970064335 9.39701641813373 3.52163814585282 0.000656425771992649 0.00556874980018956 -2.66714588029545 "Os.5193.1.S1_at"
"OsAffx.15124.1.S1_at" 13.2093941807456 1.79817922468914 49.7410756668477 1.15097941085078e-70 3.07188374667161e-68 151.177976426677 "OsAffx.15124.1.S1_at"
"Os.11654.1.S1_at" 13.1989595573014 1.55165295500092 63.5336539763001 1.23907685721171e-80 6.77149602100214e-78 174.079357913343 "Os.11654.1.S1_at"
"Os.6765.1.S1_a_at" 13.1864683216424 1.65044307438473 28.5852404516509 6.10129172863322e-49 5.14103262808269e-47 100.974291436059 "Os.6765.1.S1_a_at"
